code,date,price,cashdebt,operprof,roa,roic,ret
600741.SH,20021231,5.37,0.3897,31.2973,7.61,4.9098,-0.00371747640013242
600741.SH,20030331,5.81,0.0862,26.8027,1.77,1.036,0.010380716054560818
600741.SH,20030630,5.21,0.1711,16.5981,1.4602,0.1577,-0.08284403644981603
600741.SH,20030930,4.73,0.2593,24.923,2.6652,0.8528,-0.01884872555866727
600741.SH,20031231,4.31,0.3081,27.7694,4.7572,2.0871,-0.05857530079045706
600741.SH,20040331,5.33,0.0586,28.7313,1.4437,0.6729,0.005644417619677131
600741.SH,20040630,4.66,0.1545,27.9189,3.3974,1.8183,-0.07441448556608325
600741.SH,20040930,4.68,0.2334,26.561,4.637,2.6595,0.08468308723003869
600741.SH,20041231,4.34,0.3996,22.1605,6.7010000000000005,3.6758,-0.03842280540227351
600741.SH,20050331,3.77,0.0906,26.3143,1.3533,0.527,-0.15452953946429623
600741.SH,20050630,3.56,0.1875,27.8416,2.9475,1.2998,-0.05996346476755717
600741.SH,20050930,3.71,0.2565,25.6099,4.3502,1.9104,0.01904819497069441
600741.SH,20060331,2.79,0.0825,24.7022,1.1484,0.9941,-0.2983773615685289
600741.SH,20060630,3.09,0.2488,22.8526,2.7076,2.8946,-0.1747416612711856
600741.SH,20080331,8.78,0.0138,16.3772,1.0414,1.0112,-0.14696580241344329
600741.SH,20080630,5.43,0.1695,16.9285,1.9477,1.705,-0.44812702955042677
600741.SH,20081231,3.2,0.3429,0.6371,2.2522,12.629,-0.0031201273362435225
600795.SH,20011231,15.55,0.5899,23.9423,9.9492,8.1645,0.028042267873856247
600795.SH,20021231,7.2,0.1334,21.8763,7.6138,5.0973,-0.030098031157279413
600795.SH,20030331,7.47,0.0177,31.4149,1.8302,1.0774,0.016194685919980606
600795.SH,20030630,9.77,0.0607,30.0565,3.8579,2.3989,-0.08718195268300713
600795.SH,20030930,9.35,0.0824,27.4085,5.4967,3.2675,-0.07020425867324846
600795.SH,20031231,11.76,0.122,27.8896,6.9106,4.1785,0.1711595941285841
600795.SH,20040331,13.29,0.0171,32.576,1.8906,1.1997,0.07497655554890094
600795.SH,20040630,6.8,0.0613,30.7829,4.0885,2.5274,-0.174941449496332
600795.SH,20040930,7.79,0.0896,25.0518,5.7335,3.3314,0.07183939101607359
600795.SH,20041231,6.23,0.1159,30.6695,7.2436,3.9013,-0.06824352712817051
600795.SH,20050331,5.5,0.0283,24.2898,1.5317,0.6944,-0.07189773917958162
600795.SH,20050630,6.53,0.0567,24.2689,3.2298,1.5997,0.1412178255486791
600795.SH,20050930,6.66,0.1041,24.0288,4.8117,2.7082,-0.048361071693421076
600795.SH,20060331,5.7,0.0303,22.3206,1.3163,1.4297,-0.019114396023315328
600795.SH,20060630,8.11,0.0888,22.154,3.2519,3.3629,-0.00492005912544987
600795.SH,20080331,7.31,0.0163,14.5813,0.8712,0.8861,-0.9312265152917572
600795.SH,20080630,6.43,0.0246,17.6574,1.8606,1.7359,-0.22345454494134698
600795.SH,20081231,5.57,0.0455,8.0067,2.2091,2.6628,-0.12315457945829426
600795.SH,20090331,6.48,0.0183,16.784000000000002,0.9719,0.9831,0.09716374845364788
600795.SH,20090630,6.97,0.057,19.1522,2.1938,2.25,0.07908668465617008
600795.SH,20090930,6.6,0.1012,22.7999,3.8479,3.9093,0.038614836127779516
600795.SH,20091231,7.38,0.1092,17.336,4.8931,4.9004,0.021918685707646275
600795.SH,20100331,8.27,0.0269,15.7278,1.0381,1.0673,0.13716555773874217
600795.SH,20100630,3.27,0.0332,13.4166,2.4466,2.5301,-0.062242308877220896
600795.SH,20100930,3.31,0.0663,16.7295,3.8824,3.9277,0.0
600795.SH,20101231,3.06,0.0808,15.0036,5.7958,6.2578,-0.01298719552681119
600795.SH,20110331,3.06,0.0267,16.6502,1.3026,1.297,0.02985296314968113
600795.SH,20110630,2.96,0.0468,16.3495,2.6662,2.7260000000000004,-0.046212843155131564
600795.SH,20110930,2.27,0.081,17.0829,4.3108,4.3317,-0.09250287898330505
600795.SH,20121231,2.63,0.1211,27.3909,7.1848,7.1517,0.12541666051145456
600795.SH,20130930,2.32,0.1795,29.9381,5.9422,6.0171,-0.008583743691391442
600795.SH,20131231,2.35,0.1585,25.1035,7.6506,7.3565,-0.06187540371808741
600795.SH,20140331,2.36,0.0447,28.3254,1.8678,1.7569,0.021414094503816355
600795.SH,20140630,2.17,0.0889,29.1346,3.853,3.5104,-0.05382465001378011
600795.SH,20140930,2.58,0.1646,29.7169,6.1105,5.885,0.11054187439982383
600795.SH,20141231,4.63,0.165,25.9014,7.5285,6.9286,0.4439949152835344
600795.SH,20150331,4.35,0.0538,30.5027,1.8028,1.7814,0.11950866162385324
600795.SH,20150630,6.97,0.092,33.3938,3.6319,3.3563,0.03504008111579596
600795.SH,20150930,4.03,0.1457,27.7048,5.4179,5.3009,-0.07870568140235139
600795.SH,20151231,3.93,0.1697,32.884,6.2529,5.3898,-0.027605266091888857
600795.SH,20160331,3.08,0.0514,33.2743,1.8806,1.8605,0.060218859993054874
600795.SH,20160630,2.93,0.0808,31.9857,3.6315,3.4376,-0.006802747322752523
600795.SH,20160930,2.96,0.1494,25.8076,5.1759,4.9572,-0.023373351185308713
600795.SH,20170331,3.26,0.0367,18.9337,1.1325,1.1803,-0.0182375875497809
600795.SH,20170630,3.6,0.0516,18.6677,2.1571,2.0742,0.022472855852058576
600795.SH,20190930,2.39,0.1522,19.5063,4.7028,4.3128,-0.028867984000852127
600795.SH,20191231,2.34,0.1839,8.203,5.2023,4.1525,0.034786116085415604
600804.SH,20021231,9.06,-0.1844,17.3668,2.2564,1.1877,0.10095522218990996
600804.SH,20030331,11.15,0.0429,6.1419,-0.1188,-0.6845,0.09101448678375114
600804.SH,20030630,7.92,-0.1456,15.0452,1.4463,0.3662,-0.1723817477709538
600804.SH,20030930,7.36,-0.1451,9.1418,2.5679,0.8513,-0.06826797112900286
600804.SH,20031231,6.12,0.269,16.685,4.4542,2.0291,0.04854509616183379
600804.SH,20040331,7.26,-0.2427,8.701,0.3383,-0.2676,0.02087758502155518
600804.SH,20040630,5.48,0.1096,8.8439,1.5947,0.4049,-0.055027190624979634
600804.SH,20040930,4.55,0.636,10.8439,2.5872,1.0712,0.011049836186584935
600804.SH,20041231,5.06,0.4123,6.0185,2.1428,0.6094,0.10843947124611757
600804.SH,20050331,3.83,-0.1886,6.6725,-0.2408,-0.6753,-0.2340499175359856
600804.SH,20050630,3.0,-0.3237,9.5487,1.0691,0.3867,-0.06765864847381481
600804.SH,20050930,3.1,-0.3233,3.9,1.0977,-0.3749,-0.05032508388751565
600804.SH,20060331,3.02,-0.2321,5.3635,-0.2244,-0.316,-0.01642073021232741
600804.SH,20060630,5.73,-0.0924,13.1865,1.492,2.0074,-0.07560274074295105
600804.SH,20121231,5.96,1.5847,33.6973,4.5174,5.3275,0.05518641556729094
600804.SH,20130930,18.54,14.8174,57.0609,5.1378,7.316,0.19207773173931925
600804.SH,20140331,13.62,43.0487,60.2222,1.8633,3.3042,-0.08443831914657463
600804.SH,20190930,6.66,0.1388,42.92100000000001,0.8287,1.4412,0.018182319083190547
600809.SH,20011231,8.08,1.4743,-59.9497,3.4913,3.0923,-0.09553517699280925
600816.SH,20030331,6.96,0.0098,100.0,0.0417,0.0332,0.023256862164267183
600816.SH,20030630,6.66,-0.0009,100.0,-0.8113,-0.9011,-0.13727811862613135
600816.SH,20030930,5.82,0.1307,100.0,-0.9227,-0.9384,-0.09811785595852324
600816.SH,20031231,4.7,0.2329,100.0,-1.7979,-1.9992,-0.07577830888707894
600816.SH,20040331,5.8,-0.0889,100.0,0.158,0.1983,-0.020478531343540676
600816.SH,20040630,4.47,-0.1442,100.0,-0.8406,-0.9759,-0.10401733211135873
600816.SH,20040930,3.81,-0.1704,100.0,-1.5163,-1.8445,-0.051162052179868106
600816.SH,20041231,3.37,-0.0281,100.0,-3.6889,-4.4014,-0.07707093728437889
600816.SH,20050331,3.06,0.0442,100.0,0.145,0.0892,-0.1708177323124699
600816.SH,20050630,2.32,0.0302,100.0,0.2408,0.1656,-0.3733455586860519
600816.SH,20050930,2.33,-0.0023,100.0,-0.5067,-0.7251,-0.10964317744982713
600820.SH,20021231,6.88,0.4305,6.5617,3.2060000000000004,2.4834,-0.07825219689974826
600820.SH,20030331,7.15,-0.1362,9.0784,0.7152,0.6415,-0.02758795651882894
600820.SH,20030630,6.81,-0.0205,10.1014,2.0316,1.8768,-0.06398770867528374
600820.SH,20030930,5.71,-0.0712,6.6548,2.4743,2.0266,-0.12958315323367264
600820.SH,20031231,5.88,0.0262,6.7618,3.0436,2.3393,0.05775883415219246
600820.SH,20040331,6.36,-0.05,9.0866,0.6777,0.5075,-0.04308358613631156
600820.SH,20040630,4.99,0.0115,7.3766,1.4921,0.9917,-0.1330302650770771
600820.SH,20040930,4.67,0.0656,6.5826,2.1073,1.3274,0.04153602525391206
600820.SH,20041231,4.08,0.2892,9.5429,3.0375,1.8405,-0.07095173597228437
600820.SH,20050331,3.47,-0.0352,8.4665,0.5852,0.3972,-0.13712722533757846
600820.SH,20050630,3.28,-0.0197,8.6508,1.3629,0.9008,-0.027069321968218027
600820.SH,20050930,3.64,0.021,9.2119,2.0731,1.3781,0.04782908768988144
600820.SH,20060331,3.26,-0.0487,11.7393,0.698,0.8973,0.027995607489427074
600820.SH,20060630,4.31,0.013,8.8574,1.4867,2.1166,0.13918206413333695
600820.SH,20080331,12.78,-0.0923,9.587,1.2008,1.9359,-0.22157738028146481
600820.SH,20080630,8.3,0.0395,10.2341,2.6233,3.6867,-0.2933886504849012
600820.SH,20090331,11.8,-0.3604,9.0725,0.8548,1.4434,0.1272557263604831
600820.SH,20090630,11.89,0.0744,10.9955,1.896,3.0502,0.0316130554349453
600820.SH,20090930,12.7,0.7081,10.8985,2.6929,4.4356,0.056695343676545294
600820.SH,20100930,10.67,-0.0245,12.2568,3.1569,5.4045,0.028519043072226132
600820.SH,20101231,10.97,0.2,13.7861,4.6373,7.8215,-0.0712389039363017
600820.SH,20110630,10.67,-0.0184,15.2677,1.8246,3.0921,0.031416196233378914
600820.SH,20110930,8.52,0.2377,11.812,2.6293,4.4298,-0.08328770781686368
600820.SH,20121231,9.1,0.1561,13.6902,6.8355,8.9956,0.130083653744621
600820.SH,20130930,8.8,-0.1442,13.0223,3.5126,4.5643,-0.06276137476616984
600820.SH,20131231,9.07,0.0447,12.8264,4.6791,6.2127,0.0044198966981512855
600820.SH,20140331,9.98,0.0418,11.6711,1.0461,1.3327,0.1303871853750727
600820.SH,20140630,4.85,0.0531,13.9704,2.1379,2.8023,-0.7492741347932317
600820.SH,20140930,6.1,0.0666,13.8594,3.3126,4.1748,0.11450971031141412
600820.SH,20141231,8.26,0.3866,11.2902,4.8451,6.4366,0.19744748558058248
600820.SH,20150331,11.11,-0.0916,14.2002,1.0912,1.4001,0.2456726643742379
600820.SH,20150630,13.44,0.0745,12.2486,2.0715,2.8399,-0.4822975401514527
600820.SH,20150930,11.58,0.0333,11.373,3.3102,4.3233,0.0468490441810872
600820.SH,20151231,10.64,0.2426,13.2686,4.7805,6.7128,0.006600684031352093
600820.SH,20160331,8.24,-0.0924,12.748,0.9057,1.2496,0.10616990461338487
600820.SH,20160630,8.39,0.0337,12.4968,1.9638,2.6327,-0.028203984616221735
600820.SH,20160930,9.71,0.0402,9.955,2.9288,3.9194,-0.009226103373292691
600820.SH,20170331,10.45,-0.3724,10.5956,0.9152,1.3906,-0.11554768425456424
600820.SH,20170630,10.1,0.0618,13.5322,1.8723,2.9322,0.05077232537342314
600820.SH,20190930,5.89,0.0186,11.043,2.7531,4.0892,-0.005080451232419064
600820.SH,20191231,6.04,0.6055,13.3299,4.01,6.1433,0.026847250036188056
600837.SH,20011231,14.28,0.0791,16.63,5.9267,6.9342,0.06285925961785105
600837.SH,20021231,15.99,0.1097,24.4794,7.0646,5.7477,0.11801758473685349
600837.SH,20030331,19.53,0.141,18.257,1.2069,0.933,0.028039220064393126
600837.SH,20030630,8.77,0.1444,21.246,5.6776,5.4908,-0.7746798749239665
600837.SH,20030930,8.05,0.121,17.7287,8.4361,8.1905,-0.082238098236972
600837.SH,20031231,7.78,0.5614,19.6161,14.2268,13.58,0.005154650588664422
600837.SH,20040331,11.19,-0.3236,24.6692,3.4971,3.2496,0.10645335765224057
600837.SH,20040630,5.77,-0.2059,33.7165,10.2614,9.717,-0.6434033555613764
600837.SH,20040930,6.66,-0.2357,21.7214,17.3658,16.9537,0.07157019250125192
600837.SH,20041231,7.25,-0.4734,26.4251,29.1049,28.3733,-0.09968929221368446
600837.SH,20050331,7.5,-0.6632,20.5399,3.2279,3.1177,-0.06453852113757118
600837.SH,20050630,6.0,-0.5423,16.4411,9.1159,9.0524,0.00836824967051658
600837.SH,20050930,6.78,-0.3541,19.8399,14.7959,14.7367,-0.07115376025629037
600837.SH,20060331,6.17,-0.5896,12.8648,2.6061,2.9826,0.11677058239585718
600867.SH,20021231,8.33,0.2691,48.0928,3.4705,2.7972,-0.01902554414450465
600867.SH,20030331,8.86,-0.3143,60.6666,0.6483,0.5738,-0.05061586408051035
600867.SH,20030630,7.63,-0.1561,53.2545,1.7633,1.5172,-0.11267316250411274
600867.SH,20030930,6.74,-0.2181,53.1898,2.583,2.0965,0.007446050784078532
600867.SH,20031231,6.0,0.1409,40.0578,2.9066,2.2977,0.01680711831638119
600867.SH,20040331,7.24,-0.1246,58.183,0.7609,0.5067,0.0013821702269516739
600867.SH,20040630,5.82,-0.1397,47.5211,1.3432,0.8969,-0.1058758467694626
600867.SH,20040930,5.43,-0.1328,39.4952,1.6954,0.9621,0.03944173205129662
600867.SH,20041231,4.48,0.0344,42.18600000000001,-3.1071,-4.6539,-0.08961215868968717
600867.SH,20050331,3.74,0.0051,47.8894,0.5085,0.306,-0.12547765781742587
600867.SH,20050630,3.76,0.059,42.2488,1.3708,0.9418,-0.03911841659547136
600867.SH,20050930,3.76,0.0391,41.4486,1.819,1.071,-0.02883554963988738
600867.SH,20060331,3.93,0.0324,48.7118,0.6737,0.5283,0.015384918839479456
600867.SH,20060630,5.01,0.1884,52.7994,2.7552,2.0948,0.10071397560183067
600867.SH,20080331,14.03,0.0293,55.1274,1.2343,0.96,0.03039307745099484
600867.SH,20080630,15.58,0.0555,51.5568,2.6884,2.055,0.0077319972833261846
600867.SH,20081231,13.99,0.1612,49.4668,4.0113,2.9213,0.049827156270369474
600867.SH,20090331,15.92,0.0446,63.7567,1.7732,1.5247,0.06286488057954152
600867.SH,20090630,11.69,0.0928,55.6932,2.3185,1.9711,-0.27173002045513317
600867.SH,20090930,10.48,0.1837,53.2337,4.813,4.4826,0.004782409880215098
600867.SH,20091231,13.19,0.3732,57.5467,5.0916,4.5736,0.03864468500292699
600867.SH,20100331,13.81,0.0896,57.5002,2.232,1.966,0.02418586193703976
600867.SH,20100630,10.02,0.1249,60.0052,4.8411,4.3367,-0.24408051993403257
600867.SH,20100930,11.48,0.2868,65.0225,7.2401,6.5131,0.021127546425875277
600867.SH,20101231,14.54,0.5989,63.8247,9.9742,9.2269,-0.13610716463332334
600867.SH,20110331,13.18,0.0188,65.2274,2.0059,1.8018,-0.1806762991931895
600867.SH,20110630,8.38,-0.0572,64.6044,3.1248,3.0096,-0.2980694636675788
600867.SH,20121231,9.5,1.006,63.7843,3.3607,3.0901,0.13142834242774373
600867.SH,20130930,17.63,0.6182,67.6283,9.3243,8.1274,0.11085868099205066
600867.SH,20131231,15.31,0.6838,69.6202,9.0103,7.9652,0.022458011238055346
600867.SH,20140331,12.82,0.4232,67.5733,3.6781,3.2812,-0.017781682276178497
600867.SH,20140630,13.03,0.5071,71.37100000000002,6.7185,6.0392,0.05765512875838192
600867.SH,20140930,13.97,0.3038,68.3695,9.6519,8.6894,0.07968486190124412
600867.SH,20141231,15.6,0.507,68.3278,12.4102,11.2484,-0.27071196823331944
600867.SH,20150331,20.13,0.1437,73.2579,5.1251,4.5512,0.1584653230955908
600867.SH,20150630,21.93,0.141,73.5819,10.634,9.6124,-0.30799421290576334
600867.SH,20150930,22.41,0.2518,74.8005,15.1628,13.7477,0.0654611539802941
600867.SH,20151231,27.17,0.3235,79.1062,17.3959,15.8201,0.10917098059656025
600867.SH,20160331,24.16,0.1261,77.9605,5.2221,4.6626,0.04443294878032491
600867.SH,20160630,20.69,0.3392,76.3644,10.282,9.1224,-0.1860202021618008
600867.SH,20160930,22.72,405.0548,72.8332,15.1289,13.3002,-0.00832790261245362
600867.SH,20170331,20.3,4.1653,75.7978,5.3044,4.7416,-0.054170923437743976
600867.SH,20170630,18.24,17.3968,74.4635,10.4021,9.3591,-0.11631997760462302
600886.SH,20021231,7.6,0.081,39.8678,1.8847,-1.45,-0.20508676756696714
600886.SH,20030331,10.71,0.0598,28.783,2.5623,1.2152,0.07864312731911313
600886.SH,20030630,11.57,0.2297,39.4713,5.1033,2.3792,-0.07330508170513134
600886.SH,20030930,10.91,0.3073,33.5984,7.8185,3.8182,-0.015461881474158296
600886.SH,20031231,15.87,0.3087,52.1905,11.3834,5.6693,0.3308171791378679
600886.SH,20040331,19.3,0.0623,38.2775,2.9739,1.7529,0.09448150770386943
600886.SH,20040630,15.78,0.0612,39.7148,5.931,2.9464,-0.13162844247843658
600886.SH,20040930,9.07,0.1874,31.5748,8.9215,4.1836,-0.6282410799291708
600886.SH,20041231,7.42,0.1921,34.9012,12.4583,5.8189,-0.09995509709091832
600886.SH,20050331,6.6,0.0728,37.8398,3.2327,1.4266,-0.055979267741901366
600886.SH,20050630,8.06,0.1368,34.35,6.0799,2.6786,0.1877955689699826
600886.SH,20050930,6.48,0.1995,34.0348,9.2238,4.2438,-0.05113896149118736
600886.SH,20060331,5.54,0.0564,28.134,2.3385,2.4502,-0.061261496904302784
600886.SH,20060630,6.03,0.2,24.3835,6.4924,6.7646,-0.022951827178202294
600886.SH,20080331,10.99,0.0481,15.7466,1.4583,1.3637,-0.23562223751982156
600886.SH,20080630,6.77,0.0908,17.4241,2.8,2.5304,-0.3303340016640881
600886.SH,20081231,9.13,0.1718,19.2835,5.0163,3.2973,0.0551631117909129
600886.SH,20090331,10.28,0.0614,16.4691,1.2628,0.9588,0.11863456542014185
600886.SH,20090630,10.43,0.1207,17.9779,2.7142,2.2688,0.02229854872245582
600886.SH,20090930,9.08,0.1524,19.5676,4.225,3.6575,0.05547545661703789
600886.SH,20091231,9.84,0.0794,34.5986,5.5075,4.8312,-0.03396930005821466
600886.SH,20100331,8.96,0.0203,17.6563,0.631,0.525,-0.011098893068048803
600886.SH,20100630,7.06,0.0291,19.8044,1.262,1.0375,-0.08417449565443005
600886.SH,20100930,7.37,0.0488,29.7464,2.5688,2.2585,-0.037287941637199215
600886.SH,20101231,7.17,0.0665,22.1778,3.4577,2.8724,-0.044997365930735805
600886.SH,20110331,7.44,0.0236,16.7183,0.5829,0.3266,0.018996500690655085
600886.SH,20110630,7.25,0.0342,17.3794,1.3782,1.0478,-0.021828970441412094
600886.SH,20110930,6.02,0.0546,21.2561,2.3841,1.9049,-0.07208884919207961
600886.SH,20121231,5.76,0.0838,30.5886,4.026,3.8103,0.09461597637484892
600886.SH,20130930,3.69,0.0996,45.7217,5.2118,5.1305,-0.018792499349367286
600886.SH,20131231,3.93,0.1393,42.2321,7.217,7.0016,-0.05687564839200208
600886.SH,20140331,4.6,0.0334,43.7943,1.9225,1.8161,0.12981161152199053
600886.SH,20140630,5.1,0.0694,45.4733,4.0549,3.9354,0.023810648693718392
600886.SH,20140930,6.93,0.145,62.5506,8.1005,8.2116,0.16600517936180673
600886.SH,20141231,11.44,0.1951,45.3558,10.2532,10.3023,0.4492416377973064
600886.SH,20150331,10.8,0.0455,52.0668,2.3687,2.2978,0.03294415571935406
600886.SH,20150630,15.16,0.0877,50.8854,4.6414,4.5079,0.30632442326106074
600886.SH,20150930,8.84,0.1584,58.3921,7.834,7.8148,-0.5393735035646735
600886.SH,20151231,8.35,0.2087,45.264,9.4175,9.4216,-0.044503830988746794
600886.SH,20160331,6.9,0.0344,54.0258,2.1101,2.0575,0.11669666944416265
600886.SH,20160630,6.6,0.0645,46.8961,3.3264,3.1396,-0.006042314455962586
600886.SH,20160930,6.54,0.1233,56.0268,6.0422,5.8853,-0.05936460904960581
600886.SH,20170331,7.53,0.029,44.8489,1.6162,1.5769,0.06870833598922864
600886.SH,20170630,7.9,0.0547,34.9001,2.6824,2.4636,0.012739025777429932
600886.SH,20190930,9.01,0.1245,48.8872,5.8156,5.2709,-0.07275935428242832
600886.SH,20191231,9.18,0.1565,25.8585,6.7674,6.0816,0.09237332013101526
600887.SH,20030331,21.17,0.0342,34.2622,2.4377,2.4343,0.057352936634465335
600887.SH,20030630,22.68,3.1138,33.2584,4.8586,4.6627,-0.059482772935429334
600887.SH,20031231,11.83,11.2854,31.3187,9.4816,8.0836,0.07274340519192485
600887.SH,20040331,13.65,-0.1857,32.986999999999995,2.3647,2.2748,0.10332758143460652
600887.SH,20081231,8.0,2.3782,11.086,-17.6838,-32.8835,0.03562717764315125
600887.SH,20121231,21.98,4.1471,28.866,10.7504,18.3079,0.1004187477470474
600893.SH,20011231,6.53,0.0317,6.4343,-7.3113,-10.5911,-0.2553898287254243
600893.SH,20021231,6.73,3.3267,20.1781,4.9272,3.1739,0.0723949585446294
600893.SH,20030331,7.93,-0.233,22.7419,1.617,0.7817,-0.031039114967899014
600893.SH,20030630,6.82,-0.2899,17.8597,2.9015,1.8242,-0.047252884850545615
600893.SH,20030930,5.9,-0.1064,12.8135,3.4647,1.9937,-0.07192641753746068
600893.SH,20031231,4.85,-0.1208,19.8684,4.4286,3.1792,-0.07160115081588375
600893.SH,20040331,6.86,0.1679,24.0634,2.0138,0.8505,0.08833746125768663
600893.SH,20040630,5.94,0.1811,23.6094,4.4981,2.4143,0.09346004051616352
600893.SH,20040930,5.78,0.2176,17.6142,5.2997,1.7539,0.02985296314968113
600893.SH,20041231,4.01,0.2422,15.0092,5.1614,1.0509,-0.1480759782807873
600893.SH,20050331,4.53,0.054000000000000006,19.8393,1.5872,0.3882,0.1471845654976683
600893.SH,20050630,3.35,0.1396,21.8376,3.0664,0.6983,0.04268940869505057
600893.SH,20050930,4.63,0.2482,16.91,4.1848,0.613,0.10224562156147772
600893.SH,20060331,4.34,0.0278,19.8601,2.0477,1.9443,-0.07542376181724184
600893.SH,20060630,6.85,0.2292,17.8977,3.2047,2.8631,-0.23446607030021
600893.SH,20081231,9.54,0.1706,14.35,8.3684,11.0566,0.13443026908953976
600893.SH,20090331,15.97,-0.1049,22.3253,1.0072,1.4051,0.17024697180464843
600893.SH,20090630,19.42,-0.1362,14.3123,2.4159,3.2882,-0.12018317395927618
600893.SH,20090930,19.58,0.019,13.1422,3.4544,4.6907,0.031122843920582358
600893.SH,20091231,25.99,0.5362,12.8091,4.4142,5.3355,-0.03404262162737444
600893.SH,20100331,30.02,-0.2811,13.4283,0.6955,0.8031,0.004339849909469409
600893.SH,20100630,24.24,-0.3,15.2639,1.7492,2.0169,-0.059264738168304944
600893.SH,20100930,35.67,-0.2064,14.0451,2.724,3.1586,0.15691123837063678
600893.SH,20101231,31.28,0.8806,12.2703,3.7999,4.5061,-0.046534547033612914
600893.SH,20110331,32.82,-0.2911,11.6437,0.8379,0.9694,0.010413570368467637
600893.SH,20110630,17.29,-0.4477,12.983,2.2196,2.527,-0.4479283230474429
600893.SH,20110930,13.88,-0.4676,14.8598,3.4313,3.8873,-0.17955596854654496
600893.SH,20121231,12.63,0.2255,17.7244,5.5106,5.7377,0.2205736181018077
600893.SH,20130930,16.34,-0.4227,13.8824,3.8964,4.1528,-0.05129329438755046
600893.SH,20131231,19.13,0.4033,15.6269,5.7278,6.086,-0.12143553123795789
600893.SH,20140331,20.84,-0.6224,13.6907,1.1203,1.2309,-0.10079155255749139
600893.SH,20140630,25.77,-0.3353,13.1843,2.7942,3.1830000000000003,0.1659258541024212
600893.SH,20140930,29.72,-0.455,20.0371,4.8424,5.8097,0.034226475669534906
600893.SH,20141231,28.96,0.0183,14.781,7.8802,9.3372,0.04087954682092428
600893.SH,20150331,38.49,-0.2543,13.3713,0.4449,0.9895,0.16180089535266587
600893.SH,20150630,53.15,-0.2922,20.2061,2.0562,2.1623,-0.27951143639985715
600893.SH,20150930,40.86,-0.2739,19.4783,3.0132,3.2004,-0.1486815875245509
600893.SH,20151231,45.03,0.3831,17.6741,4.7818,5.4508,-0.01586285740804998
600893.SH,20160331,39.49,-0.2584,18.2785,0.2124,0.3283,0.11955720923036738
600893.SH,20160630,34.65,-0.3609,20.1577,1.1091,0.8794,0.026021055908155982
600893.SH,20160930,34.31,-0.3963,20.0655,2.1502,2.1615,-0.09766558177457942
600893.SH,20170331,33.67,-0.037000000000000005,18.3001,0.218,0.3433,0.004763331423764163
600893.SH,20170630,27.3,-0.2045,21.5662,1.0433,0.9755,0.10576759891197247
600893.SH,20190930,21.87,-1.3401,17.7911,1.4427,1.7874,-0.07443452409470935
600900.SH,20040331,9.0,0.0006,68.5481,2.7072,1.641,0.0011117288526904154
600900.SH,20040630,8.48,0.2308,77.9564,7.5477,4.8724,-0.05394308248295218
600900.SH,20040930,8.73,0.4347,79.7253,12.2736,8.1116,-0.01025650016718911
600900.SH,20041231,8.79,0.8207,70.0867,15.7896,10.2965,-0.04776032587141701
600900.SH,20050331,8.65,0.0002,65.9409,1.6676,1.0397,0.01045913079013729
600900.SH,20050630,8.17,0.1022,77.7478,6.4581,4.0257,0.04891257068161117
600900.SH,20050930,7.44,0.1887,80.4234,11.5078,7.3343,-0.052367985517315925
600900.SH,20060331,6.41,0.0059,62.4143,1.9719,1.4492,-0.05611783101972558
600900.SH,20060630,6.85,0.1499,76.005,5.8314,4.3523,-0.008720985505444652
600900.SH,20080331,14.05,0.0429,42.5293,0.8782,0.7256,-0.21499657564460206
600900.SH,20090630,13.78,0.322,62.767,4.8847,4.2901,0.04527674983032283
600900.SH,20090930,13.37,0.0607,75.3001,5.0297,4.404,0.00600151838869776
600900.SH,20091231,13.36,0.1001,45.9376,7.1488,6.0531,-0.007457156108082163
600900.SH,20100331,12.52,0.0305,38.054,0.8054,0.7236,-0.036852465010555786
600900.SH,20100630,12.49,0.0503,58.916,2.931,2.5751,0.019402387146750327
600900.SH,20100930,7.66,0.1054,76.5048,7.7582,6.3995,-0.03337922207383449
600900.SH,20101231,7.57,0.2026,49.9123,9.5171,7.6694,0.0
600900.SH,20110331,7.97,0.0307,44.4291,1.153,0.9005,0.024128154611823292
600900.SH,20110630,7.21,0.0608,58.3832,3.4645,2.7655,-0.026011048913266433
600900.SH,20110930,6.26,0.1128,71.1356,7.0716,5.6262,-0.009539023046758948
600900.SH,20121231,6.87,0.2861,52.6312,11.5576,8.9928,0.07713572888222724
600900.SH,20130930,6.65,0.2467,72.6302,8.1789,6.7784,-0.007490671729157626
600900.SH,20131231,6.32,0.2749,43.3121,10.1586,8.0441,-0.038794624337753145
600900.SH,20140331,5.77,0.0444,39.1293,1.1408,0.9565,-0.034074846884502526
600900.SH,20140630,6.22,0.096,61.6394,4.0253,3.2939,0.03102289601199397
600900.SH,20140930,7.9,0.2825,76.3601,9.9639,8.1439,0.05864872708150769
600900.SH,20141231,10.67,0.398,55.0538,12.625,9.9483,0.19609925892957042
600900.SH,20150331,10.89,0.0509,45.3722,2.1453,1.7696,0.08226433497102503
600900.SH,20150630,14.73,0.1108,61.2207,5.5023,4.4505,0.11042726374531577
600900.SH,20151231,13.56,0.4063,52.1209,12.235,9.6906,0.008145176464401447
600900.SH,20160331,12.28,0.0927,53.024,2.0974,1.693,0.07435856731854665
600900.SH,20160630,12.49,0.1494,58.3895,5.6727,5.8311,0.0024048107781791494
600900.SH,20160930,13.3,0.3087,68.6158,11.1498,11.4665,-0.036179656577502245
