code,date,price,depr,cashpr,eps,cfp,ret
600276.SH,20141231,37.48,208994472.3,-0.13413618371701624,1.01,0.8504,0.04949745799942122
600276.SH,20150630,44.54,103707819.59,0.08048842914240625,0.5424,0.3547,-0.34277091618267175
600276.SH,20151231,49.12,218198149.11,0.04630195477844839,1.1149,0.8608,-0.007302263685400108
600276.SH,20160630,40.11,125817190.6,0.09601633029767398,0.5589,0.2807,-0.13571051747899068
600276.SH,20170630,50.59,147550160.04,0.18759022479120455,0.5579,-0.0735,0.01593976764975341
600297.SH,20011231,17.59,4819483.88,0.4723755131123596,0.3671,-1.155,-0.046106472077694124
600297.SH,20021231,12.28,9645834.18,0.1859153859792236,0.21,0.114,0.0008146639961762836
600297.SH,20031231,7.81,11471066.66,-2.0208381166450176,0.1169,0.5536,-0.05964500529560894
600297.SH,20040630,8.28,5839111.77,-0.7577322668319875,0.0774,-0.1411,-0.01795380361659582
600297.SH,20041231,6.64,12004842.37,0.2879849243986258,0.1057,0.3022,-0.06979576193554198
600297.SH,20050630,5.56,7644293.4,0.9472025153348552,0.0948,-1.1883,-0.007168489478612516
600297.SH,20060630,8.43,8483728.72,1.7472962467423274,0.059000000000000004,0.2862,0.06620063715598114
600297.SH,20060630,8.43,8483728.72,0.17220217276355992,0.059000000000000004,0.2862,0.06620063715598114
600297.SH,20080630,7.72,11570938.03,1.3320744755719158,0.12,0.5145,-0.2815102159268503
600297.SH,20081231,5.97,25095952.38,0.5807398587608593,0.2262,0.2233,0.044527903736591774
600297.SH,20090630,6.46,12395707.96,-18.383951299183906,0.0487,0.6851,-0.6939208749892556
600297.SH,20091231,9.24,21117269.03,-17.888678416635532,0.04,0.1789,-0.06189704850548239
600297.SH,20100630,7.78,4308721.05,-51.28052186964629,0.0006,-0.41700000000000004,0.028685147998858792
600297.SH,20101231,10.81,22217767.77,6.7564513436982,0.0394,-0.5073,-0.1611303618134286
600297.SH,20110630,9.35,12298408.85,-88.19710827942835,0.0121,0.11,0.02490653921435566
600297.SH,20121231,5.51,29535640.46,-0.2835612930014244,0.1324,-0.9174,0.08915854108154578
600297.SH,20131231,5.82,30659210.86,-0.30414335015943234,0.15,0.0071,-0.051894488204773555
600297.SH,20140630,7.46,15350858.35,1.035449534851859,0.0451,0.1576,-0.047129140341550246
600297.SH,20141231,10.51,30773762.98,9.639424066295543,0.0967,-0.324,0.01921288685999123
600297.SH,20150630,19.19,286996548.24,0.6335649716375479,0.2942,0.7175,-0.23113653516703794
600297.SH,20151231,12.84,597038765.45,1.552170963162027,0.3939,-0.1307,-0.3073472521496411
600297.SH,20160630,8.71,359396168.64,4.8021801297730144,0.2509,0.2778,-0.16182982874695018
600297.SH,20170630,7.53,543815758.92,-1.3676080113973668,0.2776,0.0452,-0.2501332676534007
600309.SH,20011231,24.28,29063705.3,0.5972633538151709,0.42,-1.1071,0.060264307824633
600309.SH,20021231,11.25,40033982.59,0.08477971644412327,0.4,-0.0712,0.09798040836020382
600309.SH,20031231,13.63,52795125.68,-0.11169035381824656,0.6,0.2791,0.10756396862426126
600309.SH,20040630,9.3,27749680.38,-1.8131191908643307,0.3298,0.5048,-0.02966319182355891
600309.SH,20041231,12.79,53332726.27,-2.601466227138413,0.62,0.1859,0.015760767534495485
600309.SH,20050630,11.49,26784355.45,-1.580478019235598,0.39,0.0789,0.061005460209547474
600309.SH,20060630,14.5,92374534.04,0.9369209408864976,0.27,0.0553,-0.3698974844060129
600309.SH,20060630,14.5,92374534.04,0.7089016387096199,0.27,0.0553,-0.3698974844060129
600309.SH,20080630,18.73,126646106.28,0.2088062998774463,0.53,-0.4634,-0.13279700663831714
600309.SH,20081231,10.0,253356206.83,0.4013613972583847,0.91,-0.0592,0.04709160753385059
600309.SH,20090630,15.77,137627549.5,1.249721136745635,0.3,0.5920000000000001,-0.08505427393443728
600309.SH,20091231,24.01,283567330.57,0.8908942412763993,0.64,-0.5562,0.027873426118255527
600309.SH,20100630,14.59,146021728.18,0.0838083688359831,0.36,0.1456,-0.2044643503120149
600309.SH,20101231,19.19,313839149.95,0.13670790855890466,0.92,0.33,0.0020865943929536455
600309.SH,20110630,18.71,323504000.81,0.429211774071918,0.46,0.1115,0.11364942086328898
600309.SH,20121231,15.61,731446804.16,0.2682119509973444,1.09,-0.1865,0.18373190384483243
600309.SH,20131231,20.7,846134654.06,0.13282418868790588,1.34,-0.1774,0.04243359841459654
600309.SH,20140630,15.16,458008143.0,-2.2046972414372865,0.65,0.307,-0.10569027658414526
600309.SH,20141231,21.78,934105052.57,-1.037215770117962,1.12,0.0026,0.20067069546215124
600309.SH,20150630,24.18,708002707.07,1.7241002558240963,0.47,-0.0061,-0.10845745216835952
600309.SH,20151231,17.85,1472835738.37,1.7095251797665343,0.74,0.4938,0.04175613751205208
600309.SH,20160630,17.3,1110969225.62,2.157983839363492,0.63,-0.0539,0.08438739227754741
600309.SH,20170630,28.64,1591537667.98,-0.6350876290269979,1.79,0.1394,0.2136738658490971
600309.SH,20170630,28.64,1591537667.98,0.01585716234742642,1.79,0.1394,0.2136738658490971
600332.SH,20011231,11.65,67497049.83,-3.9098564348974563,0.1994,0.4675,-0.06561090729932378
600332.SH,20021231,8.61,79526037.16,-0.009997639518293328,0.2,0.1556,-0.1004705303636345
600332.SH,20030331,9.2,17363871.41,-0.8325222242791037,0.06,0.1117,-0.03524123361111609
600332.SH,20030630,8.64,39234221.87,-0.2412144897158339,0.1154,-0.1576,-0.10431830607938246
600332.SH,20031231,6.61,88008290.55,-0.4042520223818522,0.17,-0.2479,-0.04438598391598361
600332.SH,20040630,6.03,46454284.69,0.1567249170366297,0.0392,0.055,-0.17036534596682215
600332.SH,20041231,4.39,104725490.3,1.0661599808774396,0.07,0.0794,-0.09964947786231185
600332.SH,20050630,5.49,62035579.52,0.4222259007024953,0.13,-0.1103,0.11983431842694084
600332.SH,20060630,7.3,54527921.34,0.7170565674978988,0.14800000000000002,0.0027,0.05635293655113157
600332.SH,20060630,7.3,54527921.34,0.6024657940302528,0.14800000000000002,0.0027,0.05635293655113157
600332.SH,20080630,10.69,52392342.18,1.0920131745819586,0.205,-0.1332,-0.2818183286656352
600332.SH,20081231,5.88,98872602.3,4.700687760874534,0.225,-0.2703,0.08146094645898068
600332.SH,20090630,7.8,52419951.6,0.917603998680094,0.14400000000000002,0.1601,0.033901551675681416
600332.SH,20091231,11.37,104284798.45,0.6894097420349411,0.26,0.3718,-0.09395001637504168
600332.SH,20100630,9.09,52540926.75,0.25882057637506245,0.20800000000000002,0.0913,-0.295080379933226
600332.SH,20101231,20.69,105555627.45,0.22846332277139486,0.32899999999999996,0.0357,0.18765231814550284
600332.SH,20110630,15.73,52637001.81,1.7629958723703365,0.222,-0.2085,0.03756918511480841
600332.SH,20121231,19.42,101829779.21,0.6826389970986053,0.48700000000000004,0.452,0.05667388836259965
600332.SH,20131231,27.66,174446151.32,0.2455386663786293,0.768,0.6231,-0.03481701585583268
600332.SH,20140630,24.89,88949416.78,0.4115544061525188,0.522,0.6876,-0.006806833088421556
600332.SH,20141231,27.11,183931880.87,1.0143139791817422,0.9229999999999999,0.8597,0.02805495387626771
600332.SH,20141231,27.11,183931880.87,0.3947194581458486,0.9229999999999999,0.8597,0.02805495387626771
600332.SH,20150630,34.46,99731441.47,0.5104613478962142,0.6,0.7884,-0.20072345616599116
600332.SH,20151231,30.27,203601689.32,0.657865584030279,1.0070000000000001,0.6104,0.11025445952305318
600332.SH,20160630,24.64,106029314.7,-0.4040890581528164,0.644,1.0681,0.03174869831458027
600332.SH,20170630,29.04,109786898.6,0.4099002672451368,0.7120000000000001,-0.6261,0.035398824779898266
600332.SH,20170630,29.04,109786898.6,-0.8036516188105818,0.7120000000000001,-0.6261,0.035398824779898266
600339.SH,20011231,17.46,12500355.43,1.059426921287841,0.22,-0.0537,-0.001144819815933196
600339.SH,20021231,13.2,13872541.91,3.748508699416128,0.15,-0.9773,0.0771428758488758
600339.SH,20030630,14.93,10271443.65,1.5744367267203403,0.044000000000000004,0.0019,0.0033545821461530415
600339.SH,20031231,9.45,28729478.53,0.7952205679685335,0.17,-0.0129,0.05659834661724356
600339.SH,20040630,8.41,21808364.73,2.7095174089068057,0.099,-0.0449,-0.18113178865836582
600339.SH,20041231,7.18,45341035.32,1.550077636394307,0.18,-0.0262,-0.039595616084593166
600339.SH,20050630,3.02,25418415.19,-0.4851861816230709,0.055,0.182,-0.5414768657910191
600339.SH,20060630,4.08,31457244.5,-30.267313663897518,0.011000000000000001,0.0169,-0.009756174945364685
600339.SH,20060630,4.08,31457244.5,-25.96393164452756,0.011000000000000001,0.0169,-0.009756174945364685
600339.SH,20080630,8.43,39636483.35,1.5594598732845102,0.1241,0.11800000000000001,-0.20904703309737205
600339.SH,20081231,5.0,81808524.16,5.298596568983808,0.1249,-0.0599,-0.10074990310014315
600339.SH,20090630,7.35,48409383.24,-10.80959299642939,-0.0233,0.0267,-0.04261630215441958
600339.SH,20091231,9.71,100329147.07,118.8701410287192,0.0027,0.0334,0.07371194822870139
600339.SH,20100630,7.77,100007645.36,1.6978835139503818,0.1611,-0.0499,-0.22597095327488775
600339.SH,20101231,9.32,199889545.02,1.091701992478303,0.4813,0.0755,-0.08727958136296868
600339.SH,20110630,12.16,99615572.49,0.6279593939064629,0.2845,-0.0941,0.042845696526311414
600339.SH,20121231,4.67,246898274.99,-1.3049728933114118,-0.3878,0.0984,0.10132394363288555
600339.SH,20131231,4.34,245791417.01,24.023913470908262,0.0093,-0.1669,-0.2148140260613795
600339.SH,20140630,5.35,127374997.71,0.27511642624203325,-0.0895,0.066,0.007504725654067792
600339.SH,20141231,5.76,254896327.71,-0.14075266217306795,-0.2929,-0.08199999999999999,-0.11003706354172818
600339.SH,20150630,9.33,128607842.61,-0.5774833650204783,-0.3636,0.0142,0.014031530804257916
600339.SH,20151231,7.52,263811728.14,0.416620319236072,-1.639,0.2079,-0.05811835484037529
600339.SH,20170630,6.48,462512960.18,-10.476455762671328,0.1061,-1.054,-0.18154965401537262
600340.SH,20031231,8.96,6739042.09,-12.565457257387516,0.35,2.9147,
600340.SH,20041231,5.45,7738505.24,2.191840262580867,0.11,-0.8568,-0.09447580345220524
600340.SH,20050630,3.88,4617559.89,96.54422959039087,0.003,-0.1017,-0.022930941063917017
600340.SH,20060630,5.1,4206931.65,-8.086135908790395,-0.022000000000000002,-0.7821,0.2785733562535406
600340.SH,20080630,8.92,7641481.49,0.01121159990461403,-0.09,-0.0228,-0.03307909097658454
600340.SH,20081231,3.76,15085189.48,0.3298123379160704,-0.27,-0.0757,0.14884562759756498
600340.SH,20090630,7.04,7018260.11,0.17818838924303412,-0.1,-0.1178,0.11742798505794383
600340.SH,20091231,13.91,13865861.39,-4.162758429894969,0.05,0.2868,0.050121027808487165
600340.SH,20100630,10.1,6292008.52,5.567925361261248,0.01,-0.1024,-0.06330013088642462
600340.SH,20101231,8.72,12530062.41,2.387438396537472,0.02,-0.1685,-0.09822502675672669
600340.SH,20110630,10.36,6893018.03,-30.039198733309288,-0.002,-0.0092,-0.18055036238517896
600340.SH,20121231,28.23,33821311.11,-1.1617617017849142,2.02,1.9711,0.25526940757672145
600340.SH,20131231,20.23,40230646.23,-2.0636164341354903,2.05,3.4427,-0.03735578654376886
600340.SH,20140630,25.17,21187852.14,-1.3755822975868823,1.739,5.3823,-0.06050776252657253
600340.SH,20141231,43.6,109189514.18,-1.2827738525205932,2.67,3.3066,0.20693389737685203
600340.SH,20150630,30.45,74734836.88,-1.5204546963197572,1.15,3.6546,0.1344231811889404
600340.SH,20151231,30.72,176629298.55,-2.5942505800202937,1.81,7.9206,0.17764500891005286
600340.SH,20160630,24.38,114245373.91,-5.643700530270363,1.36,1.0952,-0.013040119580806035
600340.SH,20170630,33.58,157922206.62,-3.3549850157230234,1.82,4.5878,0.0011918952543319029
600340.SH,20170630,33.58,157922206.62,-5.5723981895524695,1.82,4.5878,0.0011918952543319029
600346.SH,20011231,15.83,12110751.15,-10.044410514693402,0.2,1.6612,-0.01691239809749664
600346.SH,20021231,10.17,11844925.16,1.6858583958223536,0.08,-0.575,-0.10181441265107569
600346.SH,20030630,9.07,6082170.62,1.4595846609706729,0.03,-0.2477,-0.05574862476830155
600346.SH,20031231,6.41,11947520.03,4.70546812873543,0.04,-0.3842,-0.09516834589159852
600346.SH,20041231,5.07,12475855.2,3.395096121653197,0.046,0.0368,-0.06859831634275221
600346.SH,20050630,3.75,6136325.29,0.2256951023063913,0.021,0.1541,-0.007968169649176845
600346.SH,20060630,5.49,6522805.8,3.691456252162288,0.015,-0.2121,-0.007259560012804223
600346.SH,20060630,5.49,6522805.8,-6.172058077779036,0.015,-0.2121,-0.007259560012804223
600346.SH,20080630,6.53,7388783.79,3.642856422836376,0.033,-0.1477,-0.3492971053697482
600346.SH,20081231,5.67,14824500.61,14.326341325752804,0.03,-0.0517,0.06748229718158465
600346.SH,20090630,6.6,7185496.21,17.385077020214368,-0.091,0.6264,-0.5852582185487604
600346.SH,20091231,8.07,10727009.81,-30.74169828169441,-0.016,0.2266,-0.06128043121801341
600346.SH,20100630,7.19,4819630.07,-3.181212597357712,-0.066,0.0569,-0.08271379211863915
600346.SH,20101231,9.68,18629078.63,41.224079884926994,0.02,0.2907,-0.06692461842289245
600346.SH,20110630,12.09,18014778.84,2.3553198391625116,-0.083,0.3095,0.14386463974425576
600346.SH,20121231,6.61,47066634.86,-32.929533533299264,0.08,-1.2347,0.13417997117930888
600346.SH,20131231,6.74,61383284.9,-9.359411929616595,0.05,0.2232,0.08351063287316984
600346.SH,20141231,7.61,70159872.59,0.4286985151449588,-0.67,0.1668,-0.10706733679036864
600346.SH,20151231,13.0,73875102.37,-0.28711577432801416,-0.36,-0.0548,0.024135075735240586
600346.SH,20160630,5.81,409964172.41,3.7797381088077198,0.19,-0.1863,-0.07300089288449028
600346.SH,20170630,8.2,516133716.65,1.313752028849458,0.2,-0.0331,0.07467098239661278
600352.SH,20031231,11.64,36372065.9,-3.1796733118933487,0.6436,2.5780000000000003,-0.022930941063916903
600352.SH,20041231,7.54,42639197.75,0.7493000697438038,0.4364,0.0109,-0.08269171584511328
600352.SH,20050630,5.12,22640665.67,0.7607001312589087,0.1655,-0.361,0.17221653493576014
600352.SH,20060331,3.63,14755324.09,-0.02906432072306618,0.0553,-0.1178,0.036469679781391415
600352.SH,20060331,3.63,14755324.09,-0.7511580184235584,0.0553,-0.1178,0.036469679781391415
600352.SH,20060630,4.31,32661338.77,0.2076939458828143,0.1437,-0.4395,0.037829569873049355
600352.SH,20060630,4.31,32661338.77,0.7041505855276986,0.1437,-0.4395,0.037829569873049355
600352.SH,20080630,15.08,50558766.88,1.9521470683017856,0.551,0.2542,0.18046651452355428
600352.SH,20081231,6.3,135419618.28,0.43746921955302903,0.7139,0.1756,0.09483410267083875
600352.SH,20090630,7.11,71234146.18,-1.1552643524478323,0.2401,-0.196,-0.7398589691362639
600352.SH,20091231,11.42,149324860.74,-2.2293602623662854,0.51,0.214,0.1228307803806505
600352.SH,20100630,9.1,82878555.29,0.9929417778705472,0.3,-0.0798,-0.16663134105086744
600352.SH,20101231,11.73,178186858.95,0.44614384988477296,0.5672,-0.1465,-0.18118422371713475
600352.SH,20110630,9.58,129935586.49,0.5821274262733326,0.3193,0.1378,-0.022704793693757108
600352.SH,20121231,6.07,333712014.87,0.3447175882191458,0.5654,-0.8976,0.10407998863751709
600352.SH,20131231,13.22,440317561.57,-0.16911174048251607,0.9084,0.1415,-0.026130639423237505
600352.SH,20140630,16.15,222327899.12,0.1347242215154741,1.011,0.0418,0.02317673425093736
600352.SH,20141231,19.68,512732043.02,0.44247277344340347,1.6580000000000001,-0.0248,0.28768207245178085
600352.SH,20150630,14.17,246299285.5,-0.7670360941323543,0.5837,0.7543,-0.8831432821839285
600352.SH,20151231,11.64,559297725.96,0.17553327808143446,0.7929,0.7388,-0.1415532549902954
600352.SH,20160630,8.62,265913240.13,-4.293240583770129,0.2962,-0.3044,-0.009237940984936362
600352.SH,20170630,9.53,292467445.15,0.7845371442033255,0.3114,-0.1885,0.021209702806858223
600362.SH,20021231,4.19,396242371.0,-0.045877173236807005,0.06,-0.159,-0.11910806566341756
600362.SH,20030630,5.1,200130986.0,-0.9864269331229996,0.08,0.0145,-0.044110698447473194
600362.SH,20031231,7.78,414856003.0,-0.13847338021451314,0.19,0.0183,0.23510425637187363
600362.SH,20040630,7.14,241528719.0,0.7374967073559581,0.24,0.0399,-0.04384263786417649
600362.SH,20041231,5.7,463386650.0,0.801050516459735,0.43,-0.006999999999999999,-0.09371401027150263
600362.SH,20050630,4.32,237245337.0,0.5540567672765319,0.37,0.2662,-0.016073824831060908
600362.SH,20050930,5.47,356873332.0,-0.14753560349410486,0.5,0.5381,0.12858153231622013
600362.SH,20060630,11.35,238056882.0,0.30189608392695233,0.71,0.2259,-0.05151353445010801
600362.SH,20060630,11.35,238056882.0,0.8615149546117506,0.71,0.2259,-0.05151353445010801
600362.SH,20080630,22.51,341064905.0,0.5992011056087527,0.9194,0.2357,-0.27954152010904415
600362.SH,20081231,9.98,813928671.0,-1.0648769416367672,0.76,0.2899,-0.0659153284143259
600362.SH,20090630,33.67,434212177.0,-0.5212881568512617,0.3976,0.1566,0.16635233024840254
600362.SH,20091231,40.21,891896358.0,-0.20677101646771912,0.7772,-0.7417,-0.05326846257731663
600362.SH,20100630,24.06,454960242.0,0.2727867662655407,0.7027,0.1085,-0.17878246701692374
600362.SH,20101231,45.17,969406810.0,-1.2125599925366026,1.5647,0.6243,0.24938706706246136
600362.SH,20110630,35.44,538661123.0,0.017409062634223642,1.2212,2.1342,0.06951703334400199
600362.SH,20121231,23.86,1232795634.0,0.5146593912192009,1.51,1.6159999999999999,0.1709862128852094
600362.SH,20131231,14.18,1399958000.0,0.9673468950711837,1.03,0.8629,-0.07143464580308907
600362.SH,20140630,12.27,719495352.0,1.849149531003332,0.35,0.3325,0.004083304979370781
600362.SH,20141231,18.44,1466129919.0,0.3191402416192363,0.82,-0.0785,0.18666938973005795
600362.SH,20141231,18.44,1466129919.0,-1.9325800474782124,0.82,-0.0785,0.18666938973005795
600362.SH,20150630,21.51,767114176.0,0.3741929962995121,0.26,-0.3381,-0.14474214280292622
600362.SH,20151231,15.74,1574544553.0,10.57301664403915,0.18,-0.7766,0.07930177088388388
600362.SH,20160630,13.48,823417213.0,1.6181191049201198,0.14,-0.9391,0.011189971293543807
600362.SH,20170630,16.86,826270807.0,-5.079505988000299,0.24,-0.1016,0.11024920875283081
600369.SH,20011231,12.9,9563209.81,9.899011690901693,0.094,-1.2999,-0.2753976243162141
600369.SH,20021231,8.18,9923580.37,-1.5411331815990517,0.109,0.2121,-0.13261410162609563
600369.SH,20030630,7.31,5843283.19,8.104015369107367,-0.10300000000000001,-0.3402,-0.05715841383994864
600369.SH,20031231,4.69,13046295.23,4.985963061469919,-0.43700000000000006,-0.9175,-0.11469844429143035
600369.SH,20040630,4.86,7582074.81,-0.5463103774142006,-0.196,-0.5464,-0.028399474521697887
600369.SH,20041231,2.58,14673969.8,-0.3139687046127147,-0.649,-0.7815,-0.1964334009866359
600369.SH,20050630,1.58,8327408.95,-0.5538130085602405,-0.40700000000000003,-0.0233,-0.049392755329576356
600369.SH,20060630,3.58,5693528.69,-0.049314379694067226,-0.259,-0.0961,0.27473092010470296
600369.SH,20080630,12.95,2047322.04,-0.5146702154215355,-0.10099999999999999,-0.0079,0.024229399426835194
600369.SH,20081231,7.07,3424061.1,-1.1960089390347324,0.217,0.0343,-0.06436170211138327
600369.SH,20131231,9.93,34383724.48,-9.055938894339338,0.27,-0.0513,0.009104766992919067
600369.SH,20150630,19.65,19851571.2,-5.233633266378763,1.01,10.7552,-0.180198864424001
600369.SH,20151231,9.9,44986898.52,0.6545209432900775,0.63,2.2553,0.07333127308554972
600369.SH,20160630,7.26,31217649.71,4.649845608063326,0.15,-0.8568,-0.11071803929061685
600372.SH,20011231,10.11,109094882.83,-6.125587857200192,0.24,1.9356,-0.10328120405168864
600372.SH,20021231,10.18,125824640.51,0.9875752883450776,0.21,-0.0192,0.09256346432426754
600372.SH,20030630,9.48,61149902.28,0.4708435240556,0.0995,0.1978,-0.08586796686461669
600372.SH,20031231,8.9,117085164.82,0.8764995406898634,0.12,-0.2463,0.27502838668322155
600372.SH,20041231,4.05,110554629.68,-0.6182764308510462,-0.11699999999999999,-0.1396,-0.08742281497115903
600372.SH,20050630,2.78,54567341.7,12.671559723669796,0.01,0.7042,-0.010733555643108777
600372.SH,20060630,4.19,131957027.16,0.4839763423933138,-0.19,-0.2697,0.036456041960987694
600372.SH,20080630,5.38,28852085.8,0.9729887190794441,-0.36,-0.1519,0.04175179468022154
600372.SH,20081231,4.19,51243798.58,0.4665037474711577,-1.04,-0.7518,0.11629250027832226
600372.SH,20101231,31.93,28362187.51,0.10341011574068287,0.28,0.1956,0.041892616497152924
600372.SH,20110630,41.97,77349994.41,-6.3963043369722925,0.23,-0.4239,-0.0002382370469874171
600372.SH,20121231,15.85,161231401.43,-0.2443379538494441,0.3556,0.01,0.2799309076359862
600372.SH,20131231,23.86,248966292.96,-0.2974716606563732,0.3567,0.1335,-0.042664386800891796
600372.SH,20140630,22.67,127650909.39,0.6890157278468896,0.1538,-0.0433,0.1383954305141023
600372.SH,20141231,27.69,249261117.5,-1.0227555552886682,0.34,0.0135,0.05416754330408828
600372.SH,20141231,27.69,249261117.5,1.1582039552778345,0.34,0.0135,0.05416754330408828
600372.SH,20150630,34.93,87227052.28,0.5094041251804458,0.0871,-0.1431,-0.21665244657998783
600372.SH,20151231,24.63,279254871.5,-1.6305618426248292,0.2712,0.2673,-0.010099055738532132
600372.SH,20170630,17.37,130857138.06,0.4621980954490611,0.0829,-0.113,0.14469637648813055
600373.SH,20021231,8.98,8104151.95,-14.679261358348365,0.0643,0.8141,-0.07609454358856654
600373.SH,20030630,7.69,3938848.01,-6.692588600705174,0.0244,-0.1363,-0.08353764357905746
600373.SH,20031231,5.65,7750887.29,3.0975101192174708,0.040999999999999995,-0.0086,-0.08804329275894682
600373.SH,20040630,5.61,4062696.89,1.3215307389599666,0.0376,-0.4267,-0.10962946557740216
600373.SH,20041231,4.65,8130963.5,-4.992318285643694,0.1,-0.4307,-0.0765627141043727
600373.SH,20050630,3.5,4243069.01,-8.554456383756031,0.025,-0.1866,0.02020270731751947
600373.SH,20060630,3.64,6022677.17,-1.4910343380092177,0.023,0.2638,0.02785695450296628
600373.SH,20060630,3.64,6022677.17,0.04995531491126785,0.023,0.2638,0.02785695450296628
600373.SH,20080630,6.14,7703874.3,-15.956958080508544,0.0173,0.3771,-0.29174546690903763
600373.SH,20081231,2.8,15374600.5,-0.5512472395750513,-0.7433,0.0731,-0.05894253563345009
600373.SH,20090630,6.92,8159815.59,0.25968220581791684,-0.3418,0.255,-0.0057637047167501294
600373.SH,20091231,12.09,15619424.07,0.1053684414669731,-0.4612,-0.2183,0.004975134640113929
600373.SH,20100630,14.72,22337854.56,-5.769668138356503,-0.0578,0.0707,-0.09765426822576966
600373.SH,20101231,18.84,103758236.72,-0.9979466760585344,0.9284,-0.4536,0.1033573334643765
600373.SH,20110630,14.37,56379505.34,0.34387209747717257,0.36,-0.3652,-0.06401646422151175
600373.SH,20121231,14.26,98839056.89,-0.41897191655194893,0.8931,0.9484,0.16673537987670975
600373.SH,20131231,17.88,110780608.11,-1.7931423736672707,1.0021,3.3955,-0.08878087686926861
600373.SH,20140630,14.0,70609262.95,-0.6952689657354887,0.3444,-0.389,-0.4144720426649492
600373.SH,20141231,13.32,157656315.03,0.8194498456636491,0.68,-0.3039,-0.08832432850525848
600373.SH,20150630,23.96,70797706.07,-0.5823174902964472,0.39,0.0101,-0.3195155438842041
600373.SH,20151231,23.49,142634565.33,-0.6725924128112927,0.78,1.3407,-0.14185130495538845
600373.SH,20160630,20.75,72042341.59,2.4572626409849923,0.46,-0.3937,-0.011499887155834212
600373.SH,20170630,23.51,72465358.18,-2.3682321565288778,0.58,-1.5784,0.15969558633531417
600376.SH,20011231,23.54,284078.47,-8.094398920944805,0.45,2.4387,0.007675943872104353
600376.SH,20021231,10.07,307001.54,0.4874820123942766,0.38,1.4111,-0.017716998853946276
600376.SH,20030630,11.85,187212.23,-0.3801283545776075,0.03,-1.0844,-0.10637266149322097
600376.SH,20031231,7.31,398126.66,-0.2351227725031388,0.21,-1.6480000000000001,-0.22669401250668642
600376.SH,20041231,5.55,658132.62,-1.6809189660587085,0.27,1.8928,-0.13623044959368766
600376.SH,20050630,5.62,750276.14,2.65389600979882,0.13,-2.9001,0.05862484334752354
600376.SH,20060630,3.77,817651.08,17.570326970383196,-0.09,1.2518,-0.3292464968730315
600376.SH,20080630,12.2,24749844.62,-9.438239319607616,0.23,-1.3784,-0.27862478533927143
600376.SH,20081231,6.27,65657759.4,-0.9290210842261396,0.7048,-0.4898,-0.20284319251475147
600376.SH,20090630,21.16,30345214.33,-4.119107733342675,0.4,7.3787,0.150141713250582
600376.SH,20091231,19.68,70801949.16,-9.46779999048157,0.9509,8.0379,-0.17313313073954836
600376.SH,20100630,13.12,23387933.41,-3.9315305991707903,0.76,0.2782,-0.09309042306601209
600376.SH,20101231,16.85,66900522.68,-0.4931976841744648,1.1694,-1.3178,0.09453896391464797
600376.SH,20110630,13.21,24268570.68,8.61523627316369,0.24,-1.8068,0.22012011741621268
600376.SH,20121231,13.12,76623472.36,-1.9133110696215558,1.0819,2.1367,0.2586364652553508
600376.SH,20131231,5.03,82609705.86,-4.801118401946134,0.5749,-0.7228,-0.038991293965183686
600376.SH,20140630,4.32,29005686.99,-2.1287495879020404,0.3447,0.6365,-0.03413300636945835
600376.SH,20141231,10.08,100214154.75,5.4048967732334985,0.7349,-0.624,0.31994293467000234
600376.SH,20150630,19.29,26757118.43,-14.68071221091286,0.4107,2.4698,0.3205294973023791
600376.SH,20151231,12.5,102275353.92,-9.63538588071534,0.8927,3.5481,0.04835026094104677
600376.SH,20160630,11.12,54742897.39,-14.643780733203652,0.3116,4.6622,0.07757273897647814
600376.SH,20170630,11.44,51254833.26,-12.095483992121293,0.0665,-0.7443,-0.019905460346812825
600383.SH,20011231,22.43,8010925.62,-7.449049157922125,0.4582,3.0327,0.028948199575588397
600383.SH,20021231,18.0,9404899.69,-0.12440724243398013,0.5117,-1.8859,-0.03815176596437617
600383.SH,20030630,14.3,4565115.94,-4.8786276187925,0.08,-0.7475,-0.09021137972030063
600383.SH,20031231,9.65,14058189.62,-1.3708069556132607,0.6131,0.2654,-0.08155610953155092
600383.SH,20040630,10.53,6543812.38,-1.3980602285080832,0.2319,0.5394,-0.03636764417087495
600383.SH,20041231,9.88,13138861.41,-1.8693032309468345,0.9121,3.0138,-0.002022245380767698
600383.SH,20050630,4.25,6699210.17,-0.3798795406234928,0.2055,-1.1762,0.04327598348182187
600383.SH,20060331,8.72,3833722.73,-13.109743111791241,0.08,-0.4278,0.11021427406929371
600383.SH,20060331,8.72,3833722.73,2.016118582908214,0.08,-0.4278,0.11021427406929371
600383.SH,20080630,9.07,19783651.64,-13.497361505131366,0.14,2.8521,-0.22951789974693898
600383.SH,20081231,6.51,33824233.52,-3.393580496740121,0.5,1.065,-0.07826871394947318
600383.SH,20090630,16.12,15534480.66,1.7495362994991073,0.13,0.3285,0.028312680710552773
600383.SH,20091231,13.88,25007452.1,-4.6498665504633685,0.78,2.0031,-0.10909991308292254
600383.SH,20100630,6.06,12142371.12,-1.746250463303182,0.27,-0.036000000000000004,-0.06081874003503934
600383.SH,20101231,6.18,37520872.94,-1.7401074864202846,0.6,0.8125,0.05658747462946362
600383.SH,20110630,6.41,30747109.04,-2.0116846474289094,0.11,0.0784,0.08290692002090477
