code,date,price,high,low,dolvol,baspread
600383.SH,20140228,6.0,6.43,5.84,3436730856.0,0.5899999999999999
600383.SH,20140331,6.92,7.01,5.93,4916184048.0,1.08
600383.SH,20140430,8.28,10.29,6.77,10959159816.0,3.52
600383.SH,20140530,7.98,8.56,7.31,9328200770.0,1.2500000000000009
600383.SH,20140630,8.89,9.36,7.68,2349303172.0,1.6799999999999995
600383.SH,20140731,9.63,9.74,8.62,2978040896.0,1.120000000000001
600383.SH,20140829,9.11,9.92,8.96,2303912161.0,0.9599999999999992
600383.SH,20140930,8.29,9.38,8.22,2673491350.0,1.16
600383.SH,20141031,7.96,8.54,7.39,2695489350.0,1.1499999999999997
600383.SH,20141128,8.94,9.08,7.77,4287032395.0,1.3100000000000005
600383.SH,20141231,11.41,11.41,8.58,21031297547.0,2.83
600383.SH,20150130,9.56,12.5,9.3,15268054943.0,3.1999999999999997
600383.SH,20150227,9.47,9.86,8.65,4867134672.0,1.2099999999999989
600383.SH,20150331,11.23,12.04,8.82,18460167042.0,3.219999999999999
600383.SH,20150430,13.28,13.56,10.82,33344227678.0,2.74
600383.SH,20150529,13.28,14.8,12.41,23599144623.0,2.390000000000001
600383.SH,20150630,12.65,15.94,10.49,17200352306.0,5.449999999999998
600383.SH,20150731,11.71,15.2,10.61,18422271529.0,4.59
600383.SH,20150831,10.48,12.35,8.18,4974832937.0,4.17
600383.SH,20150930,11.93,12.96,9.81,8789820899.0,3.1500000000000004
600383.SH,20151030,11.4,12.33,10.88,2648510076.0,1.4499999999999993
600383.SH,20151130,13.27,14.29,11.23,6952642517.0,3.0599999999999987
600383.SH,20151231,13.8,16.68,12.42,18370714503.0,4.26
600383.SH,20160129,16.19,16.3,11.48,17824463902.0,4.82
600383.SH,20160229,14.28,16.51,13.6,7327259797.0,2.910000000000002
600383.SH,20160331,11.62,14.47,11.4,9966956116.0,3.0700000000000003
600383.SH,20160429,12.15,12.36,11.03,5489986733.0,1.33
600383.SH,20160531,11.15,12.22,10.77,3801441575.0,1.4500000000000008
600383.SH,20160630,10.36,11.26,10.05,3340702057.0,1.2099999999999989
600383.SH,20160729,9.69,10.97,9.59,5065429237.0,1.3800000000000008
600383.SH,20160831,12.01,13.35,9.41,22092660006.0,3.94
600383.SH,20160930,11.99,12.78,11.41,6476596632.0,1.3699999999999992
600383.SH,20161031,11.99,12.19,11.39,2771472183.0,0.7999999999999989
600383.SH,20161130,14.67,15.0,11.93,4886394844.0,3.0700000000000003
600383.SH,20161230,12.96,15.1,12.26,2879876833.0,2.84
600383.SH,20170126,12.72,13.37,11.92,1051914907.0,1.4499999999999993
600383.SH,20170228,12.09,12.75,11.93,2405033249.0,0.8200000000000003
600383.SH,20170331,11.1,12.52,10.48,5305325277.0,2.039999999999999
600383.SH,20170428,11.54,12.16,11.09,6419084491.0,1.0700000000000005
600383.SH,20170531,11.89,12.12,10.71,4135582388.0,1.4099999999999984
600383.SH,20170630,11.47,12.05,10.5,5836768870.0,1.5500000000000007
600383.SH,20170731,12.06,13.34,11.29,9011573756.0,2.0500000000000007
600383.SH,20170831,11.72,12.21,11.06,5040951788.0,1.1500000000000004
600383.SH,20170929,11.47,13.3,11.39,8674484197.0,1.91
600383.SH,20171031,11.83,12.11,11.39,3145318928.0,0.7199999999999989
600383.SH,20171130,12.39,12.99,11.08,7665979889.0,1.91
600383.SH,20171229,12.63,12.89,11.28,6855678930.0,1.6100000000000012
600383.SH,20180131,15.66,17.53,12.86,34300917924.0,4.670000000000002
600383.SH,20180228,12.8,15.95,12.12,14322822133.0,3.83
600383.SH,20180330,11.66,12.78,11.24,9931640775.0,1.5399999999999991
600383.SH,20180427,11.21,11.88,10.88,5136135292.0,1.0
600383.SH,20180531,10.63,11.67,10.39,3962541073.0,1.2799999999999994
600383.SH,20180629,10.19,11.49,9.6,5473158356.0,1.8900000000000008
600383.SH,20180731,9.16,10.15,8.4,3362830437.0,1.75
600383.SH,20180831,9.15,9.26,8.29,2570302154.0,0.9700000000000006
600383.SH,20180928,9.07,9.56,8.48,2289086940.0,1.08
600383.SH,20181031,9.16,9.24,7.61,2617674914.0,1.63
600383.SH,20181130,9.51,10.05,9.04,3812835796.0,1.0100000000000016
600383.SH,20181228,9.62,10.31,9.2,3442806710.0,1.1100000000000012
600383.SH,20190131,10.96,11.15,9.3,4076745075.0,1.85
600383.SH,20190228,11.31,11.68,10.6,4862403782.0,1.08
600383.SH,20190329,13.75,13.93,11.13,13880208012.0,2.799999999999999
600383.SH,20190430,12.13,14.77,11.8,11093096437.0,2.969999999999999
600383.SH,20190531,11.59,12.11,11.19,5012143919.0,0.92
600383.SH,20190628,11.93,12.33,11.3,3958898958.0,1.0299999999999994
600383.SH,20190731,12.2,13.07,11.98,7747819852.0,1.09
600383.SH,20190830,11.23,12.64,11.14,5841056057.0,1.5
600383.SH,20190930,11.55,12.44,11.16,6304194620.0,1.2799999999999994
600383.SH,20191031,11.9,13.5,11.58,7776231260.0,1.92
600383.SH,20191129,11.9,12.55,11.56,4383660832.0,0.9900000000000002
600383.SH,20191231,14.5,14.69,11.96,8164935240.0,2.729999999999998
600390.SH,20010119,37.5,41.0,37.02,1370624762.0,3.979999999999997
600390.SH,20010228,34.9,37.7,31.71,230804346.0,5.990000000000002
600390.SH,20010330,38.5,39.2,33.9,239388273.0,5.300000000000004
600390.SH,20010430,41.2,41.6,36.6,431630579.0,5.0
600390.SH,20010531,42.3,44.6,40.21,560769033.0,4.3900000000000015
600390.SH,20010629,38.5,42.38,37.35,286363971.0,5.030000000000001
600390.SH,20010731,32.6,39.65,32.49,208470489.0,7.1599999999999975
600390.SH,20010831,30.19,34.0,28.85,147184279.0,5.149999999999999
600390.SH,20010928,30.09,31.7,28.8,81029869.0,2.8999999999999986
600390.SH,20011031,23.87,30.2,19.54,273334079.0,10.66
600390.SH,20011130,23.9,24.1,19.78,149490597.0,4.32
600390.SH,20011231,22.59,24.75,21.02,130742582.0,3.73
600390.SH,20020131,18.96,22.66,16.5,224372366.0,6.16
600390.SH,20020228,19.6,20.28,18.4,157457136.0,1.8800000000000023
600390.SH,20020329,20.98,22.75,19.0,541184555.0,3.75
600390.SH,20020430,20.02,21.3,19.07,158996615.0,2.2300000000000004
600390.SH,20020531,17.48,20.12,17.05,91176544.0,3.0700000000000003
600390.SH,20020628,19.26,20.75,17.0,167000468.0,3.75
600390.SH,20020731,17.83,19.6,17.75,65788022.0,1.8500000000000012
600390.SH,20020830,18.57,19.36,17.48,77027346.0,1.879999999999999
600390.SH,20020927,17.66,19.3,17.58,79913244.0,1.7200000000000024
600390.SH,20021031,16.16,17.78,15.9,39268827.0,1.8800000000000008
600390.SH,20021129,15.41,16.96,14.5,67730023.0,2.460000000000001
600390.SH,20021231,14.44,15.69,14.4,54956314.0,1.2899999999999991
600390.SH,20030129,15.7,15.91,13.88,94580417.0,2.03
600390.SH,20030228,15.81,15.85,14.96,67942442.0,0.8899999999999988
600390.SH,20030331,14.63,16.46,14.51,136632019.0,1.9500000000000008
600390.SH,20030430,11.89,15.18,11.7,174829275.0,3.4800000000000004
600390.SH,20030530,12.57,12.8,10.94,101094394.0,1.8600000000000008
600390.SH,20030630,11.39,12.84,11.36,63800289.0,1.4800000000000004
600390.SH,20030731,10.29,11.66,10.25,53386777.0,1.41
600390.SH,20030829,10.38,10.76,9.96,51838860.0,0.7999999999999989
600390.SH,20030930,10.21,11.19,10.03,54344909.0,1.16
600390.SH,20031031,9.0,10.3,8.75,25165228.0,1.5500000000000007
600390.SH,20031128,9.19,9.56,8.17,34421815.0,1.3900000000000006
600390.SH,20031231,9.59,9.84,8.5,60069984.0,1.34
600390.SH,20040130,10.5,10.57,9.21,31717413.0,1.3599999999999994
600390.SH,20040227,10.76,12.01,10.31,159642192.0,1.6999999999999993
600390.SH,20040331,11.64,11.84,10.38,71022669.0,1.459999999999999
600390.SH,20040430,11.65,12.62,10.9,110511368.0,1.7199999999999989
600390.SH,20040531,11.35,11.7,10.35,82355877.0,1.3499999999999996
600390.SH,20040630,9.6,11.9,9.5,168440657.0,2.4000000000000004
600390.SH,20040730,8.89,9.98,8.6,33636865.0,1.3800000000000008
600390.SH,20040831,9.2,9.85,8.8,41153173.0,1.049999999999999
600390.SH,20040930,9.79,10.3,8.28,82419611.0,2.0200000000000014
600390.SH,20041029,8.71,10.5,8.59,68461208.0,1.91
600390.SH,20041130,8.88,9.35,8.62,41380837.0,0.7300000000000004
600390.SH,20041231,8.39,9.15,8.39,21865417.0,0.7599999999999998
600390.SH,20050131,7.2,8.55,7.16,71887285.0,1.3900000000000006
600390.SH,20050228,8.23,8.48,6.82,87118759.0,1.66
600390.SH,20050331,6.74,8.53,6.61,75669128.0,1.919999999999999
600390.SH,20050429,4.7,7.22,4.6,56227519.0,2.62
600390.SH,20050531,5.0,5.16,4.41,34289826.0,0.75
600390.SH,20050630,4.77,5.67,4.76,66490073.0,0.91
600390.SH,20050729,4.22,4.78,3.83,23879531.0,0.9500000000000002
600390.SH,20050831,4.69,5.3,4.36,99038738.0,0.9399999999999996
600390.SH,20050930,4.87,5.81,4.63,133617692.0,1.1799999999999995
600390.SH,20051031,4.6,5.45,4.6,84352004.0,0.8500000000000005
600390.SH,20051130,4.47,4.68,4.2,46884935.0,0.4799999999999995
600390.SH,20051230,4.53,4.57,4.28,19885720.0,0.29000000000000004
600390.SH,20060125,4.95,5.32,4.46,60008064.0,0.8600000000000003
600390.SH,20060228,5.06,5.35,4.82,43162622.0,0.5299999999999994
600390.SH,20060331,5.8,5.98,4.88,68719257.0,1.1000000000000003
600390.SH,20060428,6.09,6.3,4.4,272364912.0,1.8999999999999997
600390.SH,20060531,5.83,6.92,5.48,407916477.0,1.4399999999999995
600390.SH,20060630,6.29,6.5,5.32,222510652.0,1.1799999999999995
600390.SH,20060731,5.9,6.8,5.79,241890627.0,1.0099999999999998
600390.SH,20060831,6.06,6.16,5.57,100275019.0,0.5899999999999999
600390.SH,20060929,6.45,6.99,5.78,216040064.0,1.21
600390.SH,20061031,7.7,8.2,6.48,366785738.0,1.7199999999999989
600390.SH,20061130,6.93,7.92,6.31,224038892.0,1.6100000000000003
600390.SH,20061229,7.11,7.57,6.5,317280527.0,1.0700000000000005
600390.SH,20070131,9.86,11.14,6.36,744672011.0,4.78
600390.SH,20070228,11.49,12.46,8.86,609663578.0,3.6000000000000014
600390.SH,20070330,17.86,20.5,10.5,1459556332.0,10.0
600390.SH,20070430,20.09,22.3,17.35,1615652900.0,4.949999999999998
600390.SH,20070531,40.19,45.99,19.63,3183135392.0,26.360000000000007
600390.SH,20070629,23.26,40.88,22.51,6461171720.0,18.37
600390.SH,20070731,25.98,27.44,16.89,3870637728.0,10.55
600390.SH,20070831,27.5,28.6,21.5,4196348304.0,7.100000000000001
600390.SH,20070928,22.3,28.35,20.86,2041019888.0,7.490000000000002
600390.SH,20071031,17.14,22.98,15.1,859507804.0,7.880000000000001
600390.SH,20071130,16.42,19.1,14.52,1064539951.0,4.580000000000002
600390.SH,20071228,19.64,20.4,16.01,822888535.0,4.389999999999997
600390.SH,20080131,17.38,24.51,16.8,2085440388.0,7.710000000000001
600390.SH,20080229,18.8,20.5,15.8,480195595.0,4.699999999999998
600390.SH,20080331,12.73,19.88,12.45,540865527.0,7.43
600390.SH,20080430,13.15,13.35,10.15,490408538.0,3.1999999999999997
600390.SH,20080530,14.72,15.2,11.31,746814011.0,3.889999999999999
600390.SH,20080630,8.39,15.49,7.65,712035304.0,7.84
600390.SH,20080731,9.7,10.32,8.01,505460376.0,2.3100000000000005
600390.SH,20080829,9.63,10.72,8.0,666713907.0,2.7200000000000006
600390.SH,20080926,7.17,10.3,5.84,426004674.0,4.460000000000001
600390.SH,20081031,5.15,7.17,5.1,127704998.0,2.0700000000000003
600390.SH,20081128,5.75,6.98,4.77,240372671.0,2.210000000000001
600390.SH,20081231,6.28,7.4,5.61,472213350.0,1.79
600390.SH,20090123,7.97,8.5,6.38,644266934.0,2.12
600390.SH,20090227,10.56,14.29,7.82,2048990060.0,6.469999999999999
600390.SH,20090331,13.25,14.5,10.15,1766191988.0,4.35
600390.SH,20090430,11.34,14.53,10.58,1543128894.0,3.9499999999999993
600390.SH,20090527,14.83,15.38,11.4,2041084276.0,3.98
600390.SH,20090630,13.27,15.46,13.08,1160495136.0,2.380000000000001
600390.SH,20090731,16.94,17.3,13.0,2427050112.0,4.300000000000002
600390.SH,20090831,11.71,18.2,11.35,1532910278.0,6.85
600390.SH,20090930,11.95,14.2,10.98,888035426.0,3.219999999999999
600390.SH,20091030,14.13,16.9,12.15,1477852970.0,4.749999999999998
600390.SH,20091130,14.04,15.59,13.5,1561171496.0,2.09
600390.SH,20091231,13.56,15.45,12.6,929281012.0,2.85
600390.SH,20100129,12.86,15.44,12.62,1092418656.0,2.8200000000000003
600390.SH,20100226,12.69,12.95,11.53,275442682.0,1.42
600390.SH,20100331,14.46,14.55,12.73,1170498324.0,1.8200000000000005
600390.SH,20100430,13.1,15.1,12.88,1268070404.0,2.2199999999999993
600390.SH,20100531,11.92,13.75,10.3,642443210.0,3.4499999999999997
600390.SH,20100630,10.84,12.65,10.78,519669022.0,1.870000000000001
600390.SH,20100730,12.99,13.27,10.1,830283677.0,3.17
600390.SH,20100831,15.26,15.26,12.47,1182887978.0,2.7899999999999987
600390.SH,20100930,16.85,18.89,15.37,3061615836.0,3.5200000000000014
600390.SH,20101029,23.24,23.24,17.01,3161062056.0,6.229999999999998
600390.SH,20101130,19.07,26.0,18.0,4399835266.0,8.0
600390.SH,20101231,20.68,25.0,18.17,1744683156.0,6.829999999999997
600390.SH,20110131,20.54,24.08,18.38,1392794528.0,5.699999999999998
600390.SH,20110228,21.94,22.66,19.68,1133292936.0,2.9800000000000004
600390.SH,20110331,25.01,26.54,20.68,3757839712.0,5.8599999999999985
600390.SH,20110429,20.89,26.86,19.98,1855381174.0,6.879999999999999
600390.SH,20110531,18.3,21.6,17.5,869731742.0,4.100000000000001
600390.SH,20110630,18.19,19.68,16.85,594927872.0,2.8299999999999983
600390.SH,20110729,18.65,20.5,17.61,1202285870.0,2.890000000000001
600390.SH,20110831,18.28,18.9,15.0,854903130.0,3.899999999999999
600390.SH,20110930,16.04,19.17,15.4,805017160.0,3.770000000000002
600390.SH,20111031,16.35,17.16,14.95,336864687.0,2.210000000000001
600390.SH,20111130,14.67,16.99,14.52,464769265.0,2.4699999999999993
600390.SH,20111230,11.81,15.44,10.94,311800669.0,4.5
600390.SH,20120131,11.69,13.3,10.65,425830325.0,2.6500000000000004
600390.SH,20120229,13.54,14.62,11.45,974620642.0,3.17
600390.SH,20120330,12.45,15.49,12.3,980259681.0,3.1899999999999995
600390.SH,20120427,14.15,14.37,11.91,625870898.0,2.459999999999999
600390.SH,20120531,15.32,15.8,13.9,1117906278.0,1.9000000000000004
600390.SH,20120629,13.7,15.48,13.08,466828677.0,2.4000000000000004
600390.SH,20120731,12.37,14.9,12.08,260391615.0,2.8200000000000003
600390.SH,20120831,11.97,13.85,11.8,230342189.0,2.049999999999999
600390.SH,20120928,11.08,13.0,10.5,250211864.0,2.5
600390.SH,20121031,10.78,12.3,10.58,228161842.0,1.7200000000000006
600390.SH,20121130,9.29,11.26,9.13,183100007.0,2.129999999999999
600390.SH,20121231,10.64,10.78,8.68,293147320.0,2.1
600390.SH,20130131,12.58,13.48,10.49,720213630.0,2.99
600390.SH,20130228,11.68,12.96,11.32,285209395.0,1.6400000000000006
600390.SH,20130329,11.86,12.88,11.01,445452492.0,1.870000000000001
600390.SH,20130426,11.78,12.08,10.25,332812616.0,1.83
600390.SH,20130531,20.53,22.7,11.46,6111368934.0,11.239999999999998
600390.SH,20130628,16.33,20.79,14.78,2901059448.0,6.01
600390.SH,20130731,9.13,19.48,8.51,4668960272.0,10.97
600390.SH,20130830,10.06,11.55,9.36,4918648432.0,2.1900000000000013
600390.SH,20130930,9.77,10.53,9.67,1541538292.0,0.8599999999999994
600390.SH,20131031,8.61,10.0,7.6,979042946.0,2.4000000000000004
600390.SH,20131129,8.93,9.4,8.03,1520306492.0,1.370000000000001
600390.SH,20131231,8.19,9.1,7.86,735501234.0,1.239999999999999
600390.SH,20140130,10.26,10.98,7.52,2489716555.0,3.4600000000000013
600390.SH,20140228,16.91,18.04,10.76,10643373518.0,7.2799999999999985
600390.SH,20140331,11.54,17.8,11.38,7369067226.0,6.42
600390.SH,20140430,10.74,12.97,10.18,6072651168.0,2.7900000000000014
600390.SH,20140530,10.34,11.2,9.57,4626107712.0,1.629999999999999
600390.SH,20140630,13.19,13.19,10.3,2185055280.0,2.889999999999999
600390.SH,20140731,14.21,16.05,12.75,13787429635.0,3.3000000000000007
600390.SH,20140829,13.8,15.54,13.47,8291095243.0,2.0699999999999985
600390.SH,20140930,14.62,15.04,13.52,5012005637.0,1.5199999999999996
600390.SH,20141031,15.95,16.49,14.33,10558912844.0,2.1599999999999984
600390.SH,20141128,14.2,16.1,13.91,4043474559.0,2.1900000000000013
600390.SH,20141231,11.64,14.38,10.98,3474812993.0,3.4000000000000004
600390.SH,20150130,12.0,13.11,11.22,2043166773.0,1.8899999999999988
600390.SH,20150227,12.67,13.0,11.48,1499871451.0,1.5199999999999996
600390.SH,20150331,14.57,15.8,12.7,6906707618.0,3.1000000000000014
600390.SH,20150430,16.17,17.37,14.14,9441539749.0,3.2300000000000004
600390.SH,20150529,20.42,21.3,14.86,10816139081.0,6.440000000000001
600390.SH,20150630,15.46,23.72,13.24,8678276467.0,10.48
600390.SH,20150731,11.21,15.83,10.0,5349988750.0,5.83
600390.SH,20150831,11.41,18.8,10.06,12286507697.0,8.74
600390.SH,20150930,10.7,11.87,8.95,5493151217.0,2.92
600390.SH,20151030,13.49,14.8,10.91,8098700238.0,3.890000000000001
600390.SH,20151130,13.84,17.4,12.73,10778565175.0,4.669999999999998
600390.SH,20151231,15.91,18.1,13.36,10212073298.0,4.740000000000002
600390.SH,20160129,11.41,15.79,9.52,3234634431.0,6.27
600390.SH,20160229,12.82,12.82,10.86,610154508.0,1.9600000000000009
600390.SH,20160630,13.45,14.84,12.34,2175978526.0,2.5
600390.SH,20160729,13.1,14.3,12.66,2208068431.0,1.6400000000000006
600390.SH,20160831,13.92,14.08,12.45,1649327433.0,1.6300000000000008
600390.SH,20160930,14.95,15.82,13.74,1577519986.0,2.08
600390.SH,20161130,14.14,15.46,13.92,1346959765.0,1.540000000000001
600390.SH,20161230,14.32,15.59,13.61,1868363310.0,1.9800000000000004
600390.SH,20170126,13.75,15.27,12.76,1741732684.0,2.51
600390.SH,20170228,14.37,14.48,13.12,1390003523.0,1.3600000000000012
600390.SH,20170331,14.68,15.59,14.3,2950724433.0,1.2899999999999991
600390.SH,20170428,15.31,15.44,13.85,1626136454.0,1.59
600390.SH,20170531,11.06,15.3,10.52,2000286305.0,4.780000000000001
600390.SH,20170630,12.11,12.75,10.91,1414690448.0,1.84
600390.SH,20170731,14.54,14.83,12.0,3801889086.0,2.83
600390.SH,20170831,13.37,14.7,12.5,2469485489.0,2.1999999999999997
600390.SH,20170929,13.81,16.29,13.0,4173842615.0,3.2899999999999987
600390.SH,20171031,13.22,13.81,12.6,2837963096.0,1.2100000000000009
600390.SH,20171130,11.9,13.86,11.38,2110642085.0,2.479999999999998
600390.SH,20171229,11.8,12.14,11.13,1186837689.0,1.0099999999999998
600390.SH,20180131,11.47,12.49,11.23,2767744822.0,1.2599999999999998
600390.SH,20180228,10.91,11.57,9.81,1050554042.0,1.7599999999999998
600390.SH,20180330,10.09,11.07,9.77,1539472774.0,1.3000000000000007
600390.SH,20180427,9.84,10.86,9.61,954032017.0,1.25
600390.SH,20180531,8.51,9.88,8.38,951815858.0,1.5
600390.SH,20180629,7.75,8.83,7.33,601275026.0,1.5
600390.SH,20180731,8.04,8.29,7.26,793150055.0,1.0299999999999994
600390.SH,20180831,7.68,8.03,7.36,562865510.0,0.669999999999999
600390.SH,20180928,7.98,8.03,7.51,517771046.0,0.5199999999999996
600390.SH,20181031,7.49,7.92,6.33,754673178.0,1.59
600390.SH,20181130,7.63,9.0,7.39,1796631687.0,1.6100000000000003
600390.SH,20181228,6.96,8.35,6.82,806450149.0,1.5299999999999994
600390.SH,20190131,7.17,7.71,6.86,887776580.0,0.8499999999999996
600390.SH,20190228,10.05,11.08,7.19,3296358627.0,3.89
600390.SH,20190329,10.13,12.36,9.37,5765264643.0,2.99
600390.SH,20190430,10.42,11.65,10.04,6573230708.0,1.6100000000000012
600390.SH,20190531,9.19,9.99,8.82,2401630961.0,1.17
600390.SH,20190628,9.43,10.0,8.68,2040485440.0,1.3200000000000005
600390.SH,20190731,9.19,9.86,8.85,1481627161.0,1.0099999999999998
600390.SH,20190830,8.87,9.26,8.16,1285569050.0,1.0999999999999996
600390.SH,20190930,7.23,9.78,7.21,1847507280.0,2.5699999999999994
600390.SH,20191031,7.56,8.34,7.14,1970758991.0,1.2000000000000002
600390.SH,20191129,7.36,7.96,7.26,1129575326.0,0.7000000000000002
600390.SH,20191231,8.26,8.42,7.29,2346398338.0,1.13
600398.SH,20001229,21.79,22.2,20.22,717655580.0,1.9800000000000004
600398.SH,20010119,21.51,22.5,21.19,555139968.0,1.3099999999999987
600398.SH,20010228,21.12,21.65,19.82,139577279.0,1.8299999999999983
600398.SH,20010330,23.36,23.54,21.0,290659734.0,2.539999999999999
600398.SH,20010430,24.0,25.38,22.6,740216828.0,2.7799999999999976
600398.SH,20010531,28.0,29.26,24.0,825088077.0,5.260000000000002
600398.SH,20010629,27.25,28.57,26.56,231878351.0,2.0100000000000016
600398.SH,20010731,23.58,28.48,23.12,302835054.0,5.3599999999999985
600398.SH,20010831,25.18,26.5,22.4,349548608.0,4.100000000000001
600398.SH,20010928,13.9,25.95,13.72,139770550.0,12.23
600398.SH,20011031,13.41,14.1,10.95,183980606.0,3.1500000000000004
600398.SH,20011130,15.0,15.15,12.7,319882837.0,2.450000000000001
600398.SH,20011231,13.55,15.16,13.0,137676947.0,2.16
600398.SH,20020131,14.92,15.1,11.88,282654427.0,3.219999999999999
600398.SH,20020228,17.0,17.48,14.68,375464408.0,2.8000000000000007
600398.SH,20020329,17.36,18.49,16.41,801213573.0,2.0799999999999983
600398.SH,20020430,13.01,19.7,12.9,787205659.0,6.799999999999999
600398.SH,20020531,13.78,14.5,13.03,271454282.0,1.4700000000000006
600398.SH,20020628,14.36,15.03,12.41,434349827.0,2.619999999999999
600398.SH,20020731,14.29,15.78,14.0,627916416.0,1.7799999999999994
600398.SH,20020830,13.8,14.46,13.6,131193962.0,0.8600000000000012
600398.SH,20020927,13.85,15.1,13.2,163973941.0,1.9000000000000004
600398.SH,20021031,13.54,14.0,13.1,79555156.0,0.9000000000000004
600398.SH,20021129,12.29,14.2,11.9,285355950.0,2.299999999999999
600398.SH,20021231,11.15,12.3,11.0,141285700.0,1.3000000000000007
600398.SH,20030129,12.47,12.6,10.45,135226326.0,2.1500000000000004
600398.SH,20030228,12.19,12.57,11.88,88258493.0,0.6899999999999995
600398.SH,20030331,11.93,12.65,11.57,82234924.0,1.08
600398.SH,20030430,12.3,12.73,11.15,207263230.0,1.58
600398.SH,20030530,14.29,14.52,11.98,302406256.0,2.539999999999999
600398.SH,20030630,9.72,15.55,9.43,747263646.0,6.120000000000001
600398.SH,20030731,8.74,9.5,8.25,522352722.0,1.25
600398.SH,20030829,7.77,8.88,7.58,91697346.0,1.3000000000000007
600398.SH,20030930,6.64,8.07,6.56,178297459.0,1.510000000000001
600398.SH,20031031,6.63,7.08,6.53,92239891.0,0.5499999999999998
600398.SH,20031128,7.95,8.64,6.55,488524312.0,2.0900000000000007
600398.SH,20031231,6.86,8.47,6.66,431897537.0,1.8100000000000005
600398.SH,20040130,7.74,8.15,6.81,405880427.0,1.3400000000000007
600398.SH,20040227,8.24,8.98,7.6,1060951862.0,1.3800000000000008
600398.SH,20040331,8.23,8.32,7.5,331352985.0,0.8200000000000003
600398.SH,20040430,7.63,8.8,7.5,386562290.0,1.3000000000000007
600398.SH,20040531,7.24,7.7,7.03,63019669.0,0.6699999999999999
600398.SH,20040630,6.75,7.35,6.45,136296139.0,0.8999999999999995
600398.SH,20040730,7.17,7.3,6.7,178089201.0,0.5999999999999996
600398.SH,20040831,7.2,7.8,7.12,199181560.0,0.6799999999999997
600398.SH,20040930,7.45,7.94,6.73,181001716.0,1.21
600398.SH,20041029,7.08,7.88,6.7,122679841.0,1.1799999999999995
600398.SH,20041130,7.03,7.28,6.78,103158336.0,0.5
600398.SH,20041231,6.73,7.06,6.59,92300174.0,0.4699999999999998
600398.SH,20050131,5.67,6.86,5.47,80304154.0,1.3900000000000006
600398.SH,20050228,6.22,6.34,5.6,89555592.0,0.7400000000000002
600398.SH,20050331,5.14,6.29,5.03,112189206.0,1.2599999999999998
600398.SH,20050429,5.62,5.77,4.75,273214856.0,1.0199999999999996
600398.SH,20050531,4.88,5.73,4.66,105495286.0,1.0700000000000005
600398.SH,20050630,5.12,5.34,4.43,142951238.0,0.91
600398.SH,20050729,5.76,5.89,4.96,159580181.0,0.9299999999999996
600398.SH,20050831,4.62,5.34,4.51,875747295.0,0.8300000000000001
600398.SH,20050930,4.42,5.05,4.38,320514236.0,0.6699999999999999
600398.SH,20051031,4.1,4.59,4.02,98537569.0,0.5700000000000003
600398.SH,20051130,4.31,4.59,4.04,138404654.0,0.5499999999999998
600398.SH,20051230,4.32,4.38,4.04,151776085.0,0.33999999999999986
600398.SH,20060125,4.45,4.72,4.31,252763999.0,0.41000000000000014
600398.SH,20060228,4.45,4.74,4.33,231207642.0,0.41000000000000014
600398.SH,20060331,4.26,4.47,4.14,169206034.0,0.3300000000000001
600398.SH,20060428,4.31,4.5,4.14,289839800.0,0.3600000000000003
600398.SH,20060531,4.9,5.23,4.28,662346479.0,0.9500000000000002
600398.SH,20060630,5.03,5.5,4.69,619219437.0,0.8099999999999996
600398.SH,20060731,5.18,5.35,4.71,465024675.0,0.6399999999999997
600398.SH,20060831,4.81,5.22,4.5,297867258.0,0.7199999999999998
600398.SH,20060929,5.09,5.14,4.66,254095387.0,0.4799999999999995
600398.SH,20061031,4.99,5.22,4.8,213355860.0,0.4199999999999999
600398.SH,20061130,5.01,5.09,4.64,299504295.0,0.4500000000000002
600398.SH,20061229,5.09,5.44,4.86,735617686.0,0.5800000000000001
600398.SH,20070131,6.84,8.1,5.1,1762933544.0,3.0
600398.SH,20070228,7.16,8.04,6.36,1437902960.0,1.6799999999999988
600398.SH,20070330,8.62,9.06,7.2,2650379080.0,1.8600000000000003
600398.SH,20070430,13.1,13.21,8.64,4448663680.0,4.57
600398.SH,20070531,12.3,14.46,11.48,4386210928.0,2.9800000000000004
600398.SH,20070629,9.91,13.44,9.39,3760390288.0,4.049999999999999
600398.SH,20070731,11.79,11.88,9.01,1352717371.0,2.870000000000001
600398.SH,20070831,11.09,12.34,10.03,2610234936.0,2.3100000000000005
600398.SH,20070928,11.16,12.12,10.81,2494279144.0,1.3099999999999987
600398.SH,20071031,9.28,11.3,8.48,1052237796.0,2.8200000000000003
600398.SH,20071130,8.76,9.29,8.41,520785547.0,0.879999999999999
600398.SH,20071228,10.19,10.36,8.65,939540052.0,1.709999999999999
600398.SH,20080131,9.14,11.33,9.03,1570293365.0,2.3000000000000007
600398.SH,20080229,10.16,10.47,8.57,544883846.0,1.9000000000000004
600398.SH,20080331,8.25,10.58,7.93,560949127.0,2.6500000000000004
600398.SH,20080430,7.9,8.31,6.46,534613219.0,1.8500000000000003
600398.SH,20080530,9.39,10.03,7.21,1896786250.0,2.8199999999999994
600398.SH,20080630,3.33,9.58,3.26,762648602.0,6.32
600398.SH,20080731,3.67,4.18,3.3,787182074.0,0.8799999999999999
600398.SH,20080829,2.9,3.87,2.72,267271734.0,1.15
